,rank,finalWorth,age,selfMade,is_male,birthDate,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
1566,1516,2000,82.0,True,True,-915184800.0,1941.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1568,1516,2000,57.0,True,True,-126525600.0,1965.0,12.0,29.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1569,1516,2000,57.0,True,True,-126266400.0,1966.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1570,1516,2000,73.0,True,True,-633866400.0,1949.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1571,1516,2000,48.0,True,True,139240800.0,1974.0,6.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1572,1516,2000,46.0,True,True,204991200.0,1976.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1573,1516,2000,59.0,True,True,-189424800.0,1964.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1574,1575,1900,74.0,False,True,-676116000.0,1948.0,7.0,30.0,131.91,2.6,282318159745,88.5,101.4,80.0,18.2,34.0,18952038.0,-35.675147,-71.542969
1575,1575,1900,56.0,True,True,-95940000.0,1966.0,12.0,18.0,112.33,1.0,268761201365,88.2,100.2,81.7,20.8,36.6,5520314.0,61.92411,25.748151
1576,1575,1900,53.0,True,True,-10058400.0,1969.0,9.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1577,1575,1900,87.0,True,True,-1070359200.0,1936.0,2.0,1.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
1578,1575,1900,55.0,True,True,-78400800.0,1967.0,7.0,9.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1579,1575,1900,82.0,False,True,-913888800.0,1941.0,1.0,16.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1580,1575,1900,71.0,False,True,-559994400.0,1952.0,4.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1582,1575,1900,56.0,True,True,-109159200.0,1966.0,7.0,18.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1583,1575,1900,52.0,True,True,15602400.0,1970.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1585,1575,1900,57.0,True,True,-125748000.0,1966.0,1.0,7.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1587,1575,1900,74.0,False,True,-668944800.0,1948.0,10.0,21.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
1588,1575,1900,60.0,False,False,-220960800.0,1963.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1589,1575,1900,57.0,False,False,-126266400.0,1966.0,1.0,1.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
1590,1575,1900,67.0,False,True,-461584800.0,1955.0,5.0,18.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1591,1575,1900,63.0,True,True,-335008800.0,1959.0,5.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1594,1575,1900,73.0,False,True,-631792800.0,1949.0,12.0,25.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
1595,1575,1900,68.0,False,True,-490701600.0,1954.0,6.0,15.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
1596,1575,1900,90.0,True,True,-1170064800.0,1932.0,12.0,4.0,232.75,53.5,449663446954,90.0,109.7,76.5,10.1,106.3,44938712.0,-38.416097,-63.616672
1598,1575,1900,59.0,True,True,-194695200.0,1963.0,11.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1599,1575,1900,81.0,False,True,-882612000.0,1942.0,1.0,13.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1600,1575,1900,39.0,False,False,441727200.0,1984.0,1.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
1601,1575,1900,81.0,True,True,-876564000.0,1942.0,3.0,24.0,141.54,3.6,1258286717125,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784
1602,1575,1900,55.0,True,True,-76068000.0,1967.0,8.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1603,1575,1900,64.0,True,True,-347191200.0,1959.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1604,1575,1900,63.0,False,True,-334576800.0,1959.0,5.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1606,1575,1900,64.0,True,True,-343821600.0,1959.0,2.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1607,1575,1900,77.0,True,True,-757418400.0,1946.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1608,1575,1900,45.0,False,False,239032800.0,1977.0,7.0,30.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1609,1575,1900,60.0,True,True,-235303200.0,1962.0,7.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1611,1575,1900,85.0,False,True,-1013335200.0,1937.0,11.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1612,1575,1900,61.0,True,True,-256039200.0,1961.0,11.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1613,1575,1900,56.0,True,True,-102679200.0,1966.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1614,1575,1900,69.0,False,False,-504957600.0,1954.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1615,1575,1900,62.0,True,True,-281613600.0,1961.0,1.0,29.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1617,1575,1900,55.0,True,True,-76413600.0,1967.0,8.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1618,1575,1900,74.0,True,True,-678621600.0,1948.0,7.0,1.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1619,1575,1900,65.0,False,True,-395316000.0,1957.0,6.0,23.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1620,1575,1900,84.0,False,True,-1000720800.0,1938.0,4.0,17.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1621,1575,1900,72.0,False,False,-611834400.0,1950.0,8.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1622,1575,1900,80.0,True,True,-859716000.0,1942.0,10.0,5.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1623,1575,1900,66.0,True,True,-423482400.0,1956.0,8.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1624,1575,1900,53.0,True,True,-6256800.0,1969.0,10.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1625,1575,1900,81.0,True,True,-880365600.0,1942.0,2.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1627,1575,1900,68.0,True,True,-483962400.0,1954.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1628,1575,1900,60.0,True,True,-220960800.0,1963.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1630,1575,1900,73.0,True,True,-626349600.0,1950.0,2.0,26.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
1631,1575,1900,63.0,False,False,-315655200.0,1960.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1632,1575,1900,70.0,False,False,-554983200.0,1952.0,6.0,1.0,129.61,2.5,376795508680,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
1633,1575,1900,60.0,False,True,-230119200.0,1962.0,9.0,17.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
1634,1575,1900,64.0,False,True,-366372000.0,1958.0,5.0,24.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
1635,1575,1900,76.0,True,True,-722772000.0,1947.0,2.0,6.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1636,1575,1900,90.0,True,True,-1167645600.0,1933.0,1.0,1.0,101.87,0.2,209852761469,136.6,99.6,81.3,26.2,51.9,10716322.0,39.074208,21.824312
1637,1575,1900,57.0,False,True,-122119200.0,1966.0,2.0,18.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1638,1575,1900,67.0,True,True,-441885600.0,1956.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1639,1575,1900,91.0,True,True,-1201946400.0,1931.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1640,1575,1900,80.0,False,False,-855828000.0,1942.0,11.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1641,1575,1900,72.0,False,False,-599652000.0,1951.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1642,1575,1900,88.0,True,True,-1104573600.0,1935.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1643,1575,1900,65.0,True,True,-392724000.0,1957.0,7.0,23.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
1644,1575,1900,68.0,True,True,-473940000.0,1954.0,12.0,26.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1645,1575,1900,71.0,False,False,-566560800.0,1952.0,1.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1646,1647,1800,43.0,True,True,314978400.0,1979.0,12.0,26.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1647,1647,1800,51.0,False,True,68479200.0,1972.0,3.0,4.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1648,1647,1800,75.0,True,True,-694346400.0,1948.0,1.0,1.0,115.38,-0.7,183466208791,17.9,103.8,80.1,14.7,11.3,2832067.0,25.354826,51.183884
1649,1647,1800,79.0,True,True,-836560800.0,1943.0,6.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1650,1647,1800,57.0,True,True,-131796000.0,1965.0,10.0,29.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1651,1647,1800,49.0,False,False,118504800.0,1973.0,10.0,4.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1652,1647,1800,59.0,True,True,-205495200.0,1963.0,6.0,29.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1653,1647,1800,58.0,True,True,-173440800.0,1964.0,7.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1654,1647,1800,78.0,False,True,-794224800.0,1944.0,11.0,1.0,202.92,7.9,56045912952,63.1,108.5,77.8,20.1,41.8,3461734.0,-32.522779,-55.765835
1655,1647,1800,74.0,True,True,-657626400.0,1949.0,3.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1656,1647,1800,67.0,False,True,-464522400.0,1955.0,4.0,14.0,188.73,5.6,30641380604,12.4,142.1,70.5,20.7,41.8,28608710.0,28.394857,84.124008
1657,1647,1800,42.0,True,True,324396000.0,1980.0,4.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1658,1647,1800,62.0,True,True,-289303200.0,1960.0,11.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1659,1647,1800,62.0,True,True,-284032800.0,1961.0,1.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
1660,1647,1800,68.0,True,True,-466336800.0,1955.0,3.0,24.0,115.91,2.6,909070395161,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266
1661,1647,1800,60.0,False,True,-234352800.0,1962.0,7.0,30.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
1662,1647,1800,59.0,True,True,-194263200.0,1963.0,11.0,6.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1663,1647,1800,78.0,True,True,-810381600.0,1944.0,4.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1664,1647,1800,78.0,False,True,-794916000.0,1944.0,10.0,24.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1665,1647,1800,86.0,True,True,-1045821600.0,1936.0,11.0,11.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1666,1647,1800,77.0,False,True,-760183200.0,1945.0,11.0,30.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
1667,1647,1800,80.0,False,True,-852112800.0,1943.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1668,1647,1800,86.0,False,True,-1055152800.0,1936.0,7.0,26.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1669,1647,1800,58.0,True,True,-154519200.0,1965.0,2.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1670,1647,1800,63.0,True,True,-323690400.0,1959.0,9.0,30.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1671,1647,1800,72.0,True,True,-613044000.0,1950.0,7.0,30.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1672,1647,1800,57.0,True,True,-139485600.0,1965.0,8.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1673,1647,1800,68.0,True,True,-482061600.0,1954.0,9.0,23.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1674,1647,1800,46.0,True,True,202744800.0,1976.0,6.0,5.0,102.51,0.3,24564647935,75.9,99.3,80.8,24.5,22.4,1198575.0,35.126413,33.429859
1675,1647,1800,45.0,False,True,254325600.0,1978.0,1.0,23.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
1676,1647,1800,52.0,True,True,23551200.0,1970.0,10.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1677,1647,1800,67.0,True,True,-441108000.0,1956.0,1.0,10.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1678,1647,1800,33.0,True,True,615214800.0,1989.0,7.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1679,1647,1800,43.0,False,False,309189600.0,1979.0,10.0,20.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
1680,1647,1800,47.0,True,True,170863200.0,1975.0,6.0,2.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1681,1647,1800,69.0,False,True,-514202400.0,1953.0,9.0,16.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
1682,1647,1800,67.0,False,True,-442404000.0,1955.0,12.0,26.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
1683,1647,1800,75.0,False,True,-701258400.0,1947.0,10.0,13.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
1684,1647,1800,74.0,True,True,-661600800.0,1949.0,1.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1685,1647,1800,77.0,True,True,-773143200.0,1945.0,7.0,3.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
1686,1647,1800,51.0,True,True,65196000.0,1972.0,1.0,26.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
1687,1647,1800,39.0,True,True,448034400.0,1984.0,3.0,14.0,115.91,2.6,909070395161,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266
1688,1647,1800,78.0,True,True,-796644000.0,1944.0,10.0,4.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1690,1647,1800,70.0,True,True,-550317600.0,1952.0,7.0,25.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1692,1647,1800,72.0,True,True,-623066400.0,1950.0,4.0,5.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
1693,1647,1800,53.0,True,True,-2714400.0,1969.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1694,1647,1800,61.0,False,True,-259149600.0,1961.0,10.0,16.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
1695,1647,1800,80.0,True,True,-852112800.0,1943.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1696,1647,1800,46.0,True,True,228146400.0,1977.0,3.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1697,1647,1800,76.0,False,True,-748087200.0,1946.0,4.0,19.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
1698,1647,1800,70.0,True,True,-553687200.0,1952.0,6.0,16.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1700,1647,1800,58.0,True,True,-160740000.0,1964.0,11.0,28.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
1701,1647,1800,57.0,True,True,-139744800.0,1965.0,7.0,29.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1702,1647,1800,75.0,True,True,-689076000.0,1948.0,3.0,2.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1703,1647,1800,68.0,True,True,-468324000.0,1955.0,3.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
1704,1647,1800,60.0,False,True,-219837600.0,1963.0,1.0,14.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
1705,1647,1800,64.0,True,True,-347709600.0,1958.0,12.0,26.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
1706,1647,1800,73.0,True,True,-631188000.0,1950.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1708,1647,1800,62.0,True,True,-284032800.0,1961.0,1.0,1.0,163.52,2.8,261921244843,28.5,110.6,75.3,19.1,37.6,96462106.0,14.058324,108.277199
1709,1647,1800,67.0,True,True,-435924000.0,1956.0,3.0,10.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1710,1647,1800,46.0,True,True,210348000.0,1976.0,9.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1711,1647,1800,53.0,True,True,-21204000.0,1969.0,5.0,1.0,115.91,2.6,909070395161,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266
1712,1647,1800,69.0,False,True,-512128800.0,1953.0,10.0,10.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
1713,1647,1800,35.0,True,True,561304800.0,1987.0,10.0,16.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1714,1647,1800,62.0,True,True,-297165600.0,1960.0,8.0,2.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1715,1647,1800,51.0,True,True,70812000.0,1972.0,3.0,31.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1716,1647,1800,75.0,False,True,-686224800.0,1948.0,4.0,4.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
1718,1647,1800,56.0,True,True,-94730400.0,1967.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1719,1647,1800,52.0,False,False,31500000.0,1971.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1720,1647,1800,50.0,True,True,78760800.0,1972.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1721,1647,1800,82.0,True,True,-912592800.0,1941.0,1.0,31.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1722,1647,1800,60.0,False,True,-228909600.0,1962.0,10.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1723,1647,1800,70.0,True,True,-536493600.0,1953.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
1724,1725,1700,67.0,False,False,-450007200.0,1955.0,9.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1725,1725,1700,51.0,True,True,47829600.0,1971.0,7.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1726,1725,1700,85.0,True,True,-1020765600.0,1937.0,8.0,28.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1727,1725,1700,57.0,False,True,-144583200.0,1965.0,6.0,3.0,115.91,2.6,909070395161,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266
1728,1725,1700,50.0,True,True,82130400.0,1972.0,8.0,9.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
1729,1725,1700,77.0,True,True,-757418400.0,1946.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1730,1725,1700,61.0,True,True,-266234400.0,1961.0,7.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1732,1725,1700,79.0,False,True,-812887200.0,1944.0,3.0,30.0,115.91,2.6,909070395161,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266
1733,1725,1700,83.0,True,True,-961149600.0,1939.0,7.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1734,1725,1700,53.0,True,True,-14464800.0,1969.0,7.0,18.0,116.48,2.8,246489245495,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962
1735,1725,1700,53.0,True,True,-16452000.0,1969.0,6.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1736,1725,1700,47.0,False,True,189525600.0,1976.0,1.0,4.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
1737,1725,1700,74.0,False,True,-662724000.0,1949.0,1.0,1.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
1738,1725,1700,75.0,True,True,-706096800.0,1947.0,8.0,18.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
1739,1725,1700,81.0,True,True,-875959200.0,1942.0,3.0,31.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
1740,1725,1700,68.0,False,True,-474890400.0,1954.0,12.0,15.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
1741,1725,1700,67.0,True,True,-452944800.0,1955.0,8.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
